Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Person,Returned,total_cost,price_per_unit
CA-2016-133319,9/5/2016,9/11/2016,Standard Class,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.24,Chuck Magee,No,99.920006,48.04000092
CA-2014-100762,11/24/2014,11/29/2014,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0,96.34,Kelly Williams,No,100.28,98.30999756
CA-2014-105270,11/11/2014,11/18/2014,Standard Class,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.65,1,0.2,11.26,Anna Andreadi,No,101.39,140.8125024
CA-2017-169327,9/2/2017,9/4/2017,Second Class,Home Office,United States,Los Angeles,California,90008,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.23,Anna Andreadi,No,101.69,36.97999968
CA-2014-143840,5/22/2014,5/29/2014,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0,34,Cassandra Brandow,No,101.979996,67.98999786
CA-2015-134201,4/10/2015,4/16/2015,Standard Class,Home Office,United States,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0,38.35,Chuck Magee,No,103.689995,35.50999832
CA-2017-113670,10/15/2017,10/17/2017,First Class,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,0,100.43,Anna Andreadi,No,104.52,40.98999939
US-2016-156986,3/20/2016,3/24/2016,Standard Class,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.78,2,0.2,-20.14,Anna Andreadi,No,104.92,52.98749943
CA-2015-104129,2/27/2015,3/2/2015,Standard Class,Corporate,United States,Providence,Rhode Island,2908,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0,1.06,Chuck Magee,No,104.920006,52.99000168
CA-2017-127306,1/14/2017,1/18/2017,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,111.98,2,0.2,7,Cassandra Brandow,No,104.98,69.98750236
CA-2015-148873,10/1/2015,10/5/2015,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.77,4,0.2,2.72,Kelly Williams,No,106.049995,33.99062408
CA-2017-154074,8/31/2017,9/2/2017,Second Class,Corporate,United States,Spokane,Washington,99207,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,7,0,43.42,Anna Andreadi,No,106.31,21.38999939
CA-2014-100762,11/24/2014,11/29/2014,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92,4,0,45.58,Kelly Williams,No,106.34,37.97999954
US-2015-160857,5/8/2015,5/15/2015,Standard Class,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.76,2,0.1,21.29,Chuck Magee,No,106.47,70.97777908
CA-2017-134194,12/25/2017,1/1/2018,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.57,Kelly Williams,No,106.55,40.98000198
US-2015-110569,5/23/2015,5/30/2015,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.79,4,0.2,13.7,Anna Andreadi,No,108.090004,38.05937543
US-2014-164406,8/15/2014,8/19/2014,Standard Class,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0,42.81,Anna Andreadi,No,110.100006,50.97000122
CA-2017-156958,12/5/2017,12/6/2017,First Class,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.75,6,0.2,60.46,Anna Andreadi,No,112.29,35.98958347
CA-2014-166744,9/20/2014,9/24/2014,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0,50.91,Chuck Magee,No,113.31,54.74000041
CA-2017-121853,9/23/2017,9/29/2017,Standard Class,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,8,0,97.08,Anna Andreadi,No,113.95999,26.37999916
CA-2016-166275,10/24/2016,10/24/2016,Same Day,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,1,0,86,Anna Andreadi,No,113.990005,199.9900055
US-2014-143287,11/11/2014,11/17/2014,Standard Class,Home Office,United States,New Rochelle,New York,10801,East,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,223.92,4,0,109.72,Chuck Magee,No,114.2,55.97999954
CA-2017-117212,2/26/2017,2/28/2017,Second Class,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92,4,0,109.72,Anna Andreadi,No,114.2,55.97999954
US-2017-107888,11/16/2017,11/19/2017,First Class,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0,23.79,Anna Andreadi,No,116.13,69.95999908
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,"Logitech�Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76,Chuck Magee,No,117.04,106.4000015
US-2017-109253,8/21/2017,8/22/2017,First Class,Consumer,United States,Oakland,California,94601,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0,10.39,Anna Andreadi,No,119.53,32.47999954
CA-2016-145261,12/18/2016,12/21/2016,First Class,Home Office,United States,Salem,Oregon,97301,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.78,3,0.2,-8.46,Anna Andreadi,No,121.24,46.99166633
CA-2016-145919,12/18/2016,12/23/2016,Standard Class,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.51,Anna Andreadi,No,121.33,22.97999954
CA-2016-134803,5/28/2016,6/3/2016,Standard Class,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10002217,Technology,Accessories,Imation�Clip USB�flash drive�- 8 GB,131.6,7,0,7.9,Anna Andreadi,No,123.700005,18.80000087
CA-2015-155761,12/11/2015,12/11/2015,Same Day,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.98,2,0.2,36,Kelly Williams,No,123.979996,99.9874977
CA-2014-142769,9/13/2014,9/13/2014,Same Day,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2,0,75.99,Anna Andreadi,No,123.99,99.98999786
CA-2017-162015,7/11/2017,7/18/2017,Standard Class,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0,43.71,Anna Andreadi,No,124.39001,33.62000122
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.78,1,0.2,17.85,Cassandra Brandow,No,124.93,178.4749991
CA-2017-166898,9/11/2017,9/13/2017,Second Class,Corporate,United States,Santa Ana,California,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95,6,0.2,17.99,Anna Andreadi,No,125.96,29.98958281
CA-2015-113628,11/12/2015,11/19/2015,Standard Class,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.14,3,0.2,16.44,Cassandra Brandow,No,129.7,60.89166664
CA-2015-138674,11/14/2015,11/17/2015,First Class,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.97,4,0.2,29.99,Anna Andreadi,No,129.98,49.99062557
CA-2017-123491,10/30/2017,11/5/2017,Standard Class,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.7,Anna Andreadi,No,131.78,92.79999768
CA-2017-140585,12/18/2017,12/23/2017,Second Class,Consumer,United States,Encinitas,California,92024,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.83,1,0.15,-12.69,Anna Andreadi,No,132.52,140.9764737
CA-2016-159212,11/1/2016,11/5/2016,Standard Class,Home Office,United States,Salem,Virginia,24153,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79,3,0,118.34,Cassandra Brandow,No,133.45,83.92999776
CA-2015-168564,8/8/2015,8/8/2015,Same Day,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.78,1,0.2,10.86,Anna Andreadi,No,133.92,180.9749991
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.78,1,0.2,-13.59,Anna Andreadi,No,134.37,150.974999
US-2016-131149,7/10/2016,7/14/2016,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,0.2,17.35,Kelly Williams,No,136.89,48.2000019
CA-2015-107678,4/21/2015,4/28/2015,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,2,0,51.83,Cassandra Brandow,No,140.13,95.98000336
CA-2016-165330,12/11/2016,12/11/2016,Same Day,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,Anna Andreadi,No,141.48001,52.40000172
US-2017-155999,8/7/2017,8/13/2017,Standard Class,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,159.96,5,0.2,18,Anna Andreadi,No,141.96,39.99000183
CA-2017-166093,8/17/2017,8/24/2017,Standard Class,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.06,8,0.2,77.37,Anna Andreadi,No,143.69,34.54062475
CA-2014-127131,11/24/2014,11/30/2014,Standard Class,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0,53.35,Anna Andreadi,No,144.23001,98.79000092
CA-2015-134075,12/12/2015,12/16/2015,Standard Class,Consumer,United States,San Jose,California,95123,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3,0,21.65,Anna Andreadi,No,144.85,55.5
US-2017-123834,7/21/2017,7/25/2017,Standard Class,Consumer,United States,Pharr,Texas,78577,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.4,4,0.3,-21.33,Kelly Williams,No,145.73,44.42857273
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,274.77,9,0,126.39,Anna Andreadi,No,148.37999,30.52999878
US-2017-109253,8/21/2017,8/22/2017,First Class,Consumer,United States,Oakland,California,94601,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.52,3,0,54.95,Anna Andreadi,No,148.57,67.84000142
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,2,0.4,-28.22,Cassandra Brandow,No,149.18,100.8000002
CA-2015-135580,12/30/2015,1/3/2016,Standard Class,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0,122.15,Anna Andreadi,No,149.29001,90.48000081
CA-2014-126361,8/4/2014,8/9/2014,Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0,7.95,Anna Andreadi,No,150.95,31.77999878
CA-2015-110814,12/5/2015,12/9/2015,Second Class,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.65,3,0.1,12.81,Chuck Magee,No,151.84,60.98147932
CA-2017-141929,9/4/2017,9/8/2017,Standard Class,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85,5,0,65.36,Anna Andreadi,No,152.49,43.57000122
CA-2016-118899,3/22/2016,3/22/2016,Same Day,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.89,7,0.2,14.69,Anna Andreadi,No,153.2,29.98035715
CA-2015-110814,12/5/2015,12/9/2015,Second Class,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.44,Chuck Magee,No,153.95999,58.09999869
CA-2015-157812,3/22/2015,3/26/2015,Standard Class,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.57,2,0.2,-25.91,Kelly Williams,No,155.48001,80.98125488
CA-2016-111682,6/17/2016,6/18/2016,First Class,Consumer,United States,Troy,New York,12180,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Chuck Magee,No,156.42,34.75999959
US-2017-103247,10/5/2017,10/8/2017,Second Class,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,7,0,3.22,Chuck Magee,No,157.70999,22.98999895
US-2016-140172,3/8/2016,3/13/2016,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.14,3,0.1,48.33,Kelly Williams,No,158.81,76.71851842
CA-2017-156958,12/5/2017,12/6/2017,First Class,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0,39.98,Anna Andreadi,No,159.92,39.97999878
US-2016-127425,8/26/2016,8/31/2016,Standard Class,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,5,0,87.48,Chuck Magee,No,162.47,49.98999939
CA-2015-168480,9/21/2015,9/27/2015,Standard Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32,4,0,31.09,Kelly Williams,No,163.23001,48.58000183
CA-2016-162138,4/23/2016,4/27/2016,Standard Class,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.74,Anna Andreadi,No,169.78,52.40000109
CA-2015-132941,5/25/2015,5/28/2015,First Class,Corporate,United States,Haltom City,Texas,76117,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.98,2,0.2,36.4,Kelly Williams,No,171.57999,129.9874978
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.98,3,0.2,19.2,Anna Andreadi,No,172.78,79.99166518
US-2014-105137,10/10/2014,10/10/2014,Same Day,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.99,2,0.7,-71.4,Chuck Magee,No,173.39,169.983323
CA-2015-107678,4/21/2015,4/28/2015,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0,35.68,Cassandra Brandow,No,174.20001,69.96000163
CA-2016-113341,11/25/2016,11/29/2016,Standard Class,Consumer,United States,Los Angeles,California,90032,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.35,3,0.2,19.44,Anna Andreadi,No,174.91,80.97916951
CA-2017-167003,5/23/2017,5/29/2017,Standard Class,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3,0.2,-6.42,Anna Andreadi,No,177.70999,71.3708308
US-2016-144057,5/9/2016,5/13/2016,Standard Class,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.78,4,0.8,-131.72,Kelly Williams,No,180.5,60.97500211
CA-2014-156349,5/26/2014,5/30/2014,Standard Class,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.58,2,0.2,20.16,Anna Andreadi,No,181.42,125.9875016
CA-2016-134803,5/28/2016,6/3/2016,Standard Class,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0,78.67,Anna Andreadi,No,183.56999,131.1199951
CA-2015-161627,7/6/2015,7/11/2015,Standard Class,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.35,3,0.2,-17.04,Anna Andreadi,No,187.39001,70.97916947
CA-2017-123085,3/3/2017,3/8/2017,Standard Class,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.35,3,0.2,-17.04,Anna Andreadi,No,187.39001,70.97916947
CA-2017-165008,9/15/2017,9/17/2017,Second Class,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.06,9,0.2,106.96,Anna Andreadi,No,188.1,40.98055537
US-2017-118087,9/9/2017,9/13/2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.37,2,0.3,-48.47,Chuck Magee,No,189.84,100.9785697
US-2017-118087,9/9/2017,9/13/2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.7,3,0.2,64.67,Chuck Magee,No,194.03001,107.7916722
US-2017-136679,11/14/2017,11/18/2017,Standard Class,Consumer,United States,Pasadena,Texas,77506,Central,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,167.95,6,0.2,-27.29,Kelly Williams,No,195.23999,34.98958283
